transaction_amount,transaction_type,time_of_day,is_first_time_recipient,urgency_indicator,amount_unusual_for_user,transaction_speed,agent_location_risk,transaction_region,unusual_hours_for_region,multiple_quick_attempts,session_duration_seconds,is_fraud,fraud_type
330.5158018,transfer,morning,0,0,1,normal,medium,same_region,0,0,109.9472954,0,legitimate
79.78351637,cash-in,night,1,0,0,normal,low,different_region,0,0,603.638755,0,legitimate
476.2898822,cash-out,morning,0,0,1,normal,low,same_region,1,0,605.0383011,0,legitimate
77.46363479,cash-in,night,0,0,1,normal,medium,same_region,0,0,559.5486874,0,legitimate
262.9958794,cash-in,night,0,0,0,immediate,medium,same_region,0,0,399.5263931,0,legitimate
4205.343814,cash-in,afternoon,0,1,1,normal,low,different_region,0,0,249.5424399,0,legitimate
246.5862227,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,53.14123801,0,legitimate
256.4930443,transfer,afternoon,0,0,0,normal,low,same_region,0,0,737.4069982,1,legitimate
162.1137227,cash-out,morning,1,1,0,immediate,low,same_region,0,0,441.3396189,0,legitimate
88.74986462,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,559.1765802,0,legitimate
100.0641687,cash-in,afternoon,1,0,1,normal,low,same_region,1,0,866.6837995,0,legitimate
627.3401472,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,108.6591373,0,legitimate
46.96683388,cash-in,afternoon,1,0,0,normal,medium,different_region,0,0,244.6323767,0,legitimate
70.17254953,transfer,morning,1,1,1,immediate,medium,same_region,1,0,278.5252588,0,legitimate
520.9350408,cash-in,morning,0,0,0,normal,low,same_region,0,0,289.601548,0,legitimate
59.98465555,cash-out,night,0,0,0,normal,low,same_region,0,0,349.9564959,0,legitimate
97.02719002,transfer,night,0,0,0,normal,low,different_region,0,0,354.9248839,0,legitimate
574.6313279,cash-out,morning,1,0,0,normal,high,same_region,0,0,68.38711778,0,legitimate
1070.292694,transfer,night,0,0,1,normal,medium,same_region,0,0,785.0613755,0,legitimate
140.3171786,cash-in,afternoon,1,0,1,normal,medium,different_region,0,0,97.27299223,0,social_engineering
167.4522267,cash-in,night,0,0,0,normal,high,same_region,1,1,354.6358933,0,legitimate
564.8563556,cash-in,night,1,1,0,normal,high,same_region,0,1,1092.202938,0,legitimate
602.906031,cash-in,morning,0,1,0,immediate,medium,same_region,0,0,133.4654472,0,legitimate
3483.423253,cash-in,afternoon,0,0,0,normal,medium,same_region,0,0,223.9116443,0,legitimate
1299.094621,cash-in,afternoon,0,0,1,immediate,low,same_region,0,1,280.0226958,0,legitimate
91.70748348,transfer,night,0,0,0,normal,low,same_region,0,0,159.1449328,0,legitimate
152.4722498,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,156.7026944,0,legitimate
104.4356351,cash-in,morning,1,1,1,normal,low,same_region,0,0,389.3191214,0,legitimate
238.5474313,transfer,afternoon,0,1,1,normal,low,same_region,0,0,95.05952145,0,legitimate
272.869576,transfer,night,0,1,1,normal,high,same_region,0,0,679.0399815,0,social_engineering
314.4694882,transfer,afternoon,0,0,1,normal,high,different_region,0,0,1057.165106,0,legitimate
84.07746897,cash-out,night,0,0,1,normal,low,same_region,0,0,137.7587175,0,legitimate
77.59049219,cash-out,night,0,0,0,normal,medium,same_region,1,0,57.95336717,0,legitimate
107.2988106,cash-in,afternoon,0,0,1,immediate,high,different_region,0,0,186.13486,0,legitimate
159.5507276,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,601.3178048,0,legitimate
300.318056,cash-in,afternoon,0,0,0,normal,medium,different_region,0,0,494.8656636,0,legitimate
551.4391609,cash-in,night,1,1,1,normal,high,same_region,0,0,139.7345315,0,sim_swap
182.946223,cash-out,night,0,0,1,normal,medium,different_region,1,0,744.2901773,0,legitimate
161.6975577,cash-out,morning,0,0,0,normal,low,same_region,0,0,445.7770619,0,legitimate
77.32502471,transfer,morning,0,0,0,normal,medium,same_region,1,0,235.2977301,0,identity_theft
108.9430165,cash-out,afternoon,0,1,1,normal,low,same_region,1,0,510.5001267,0,legitimate
158.621794,cash-out,night,1,0,0,normal,high,same_region,1,0,372.2666104,0,legitimate
266.2137827,cash-in,afternoon,0,0,1,normal,high,same_region,0,0,611.2612861,0,legitimate
708.6058963,cash-in,night,1,0,0,normal,medium,same_region,1,0,327.4722676,0,legitimate
368.6516587,cash-out,night,1,0,1,normal,low,same_region,0,0,197.0148961,0,legitimate
310.320409,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,368.2230623,0,legitimate
202.1806522,cash-in,morning,0,1,0,normal,low,same_region,0,0,736.617611,0,legitimate
417.0094208,cash-out,night,1,0,1,immediate,medium,same_region,0,0,432.9339233,0,legitimate
769.7502695,cash-out,night,1,1,1,normal,medium,same_region,1,0,407.1600234,0,legitimate
162.8208336,transfer,night,0,0,1,normal,medium,same_region,0,0,130.1635288,0,legitimate
124.4220654,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,37.26725718,0,legitimate
231.0559167,cash-in,afternoon,1,1,1,normal,low,same_region,0,1,629.7348394,0,legitimate
209.0039729,cash-out,night,1,0,1,normal,low,same_region,0,0,335.2461523,0,legitimate
107.3493034,cash-out,night,0,0,1,normal,medium,same_region,1,1,274.6552805,0,legitimate
95.30977209,cash-out,morning,0,1,0,normal,medium,same_region,0,0,632.5279084,0,legitimate
293.9597503,cash-in,afternoon,1,1,0,normal,low,same_region,1,0,280.9889783,0,legitimate
125.7748108,transfer,morning,0,0,0,normal,low,same_region,0,0,334.7700771,0,legitimate
60.5926458,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,186.8829227,0,legitimate
346.9249264,cash-out,night,0,0,1,immediate,low,same_region,0,0,33.81222962,0,legitimate
232.3831717,cash-in,morning,0,0,0,normal,low,different_region,0,0,825.4665669,0,legitimate
117.8200369,transfer,afternoon,0,0,1,normal,low,same_region,1,0,116.7916304,0,legitimate
549.4302406,transfer,afternoon,0,0,1,immediate,medium,same_region,1,1,415.4621927,0,legitimate
252.9196575,transfer,afternoon,0,1,1,normal,high,different_region,0,0,360.8381969,0,legitimate
598.1055933,cash-out,afternoon,1,0,0,normal,low,same_region,1,0,50.88326716,0,legitimate
102.948005,cash-out,night,0,0,0,normal,medium,same_region,0,0,138.2030727,0,legitimate
550.3870234,cash-out,night,0,0,1,normal,low,same_region,0,0,652.4520098,0,legitimate
124.0462482,cash-in,morning,0,0,1,normal,low,same_region,0,0,306.2152945,0,legitimate
199.5764989,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,87.80736795,0,legitimate
221.6105163,cash-out,afternoon,1,1,1,normal,high,different_region,0,1,242.2531925,0,legitimate
316.1845894,transfer,morning,1,0,0,normal,low,same_region,0,0,802.5342358,0,legitimate
1166.404468,cash-out,night,0,0,1,normal,low,same_region,0,0,508.7142838,0,legitimate
748.0072673,cash-out,afternoon,1,0,1,immediate,low,same_region,0,0,271.6596745,0,legitimate
293.7583739,cash-in,night,0,0,1,normal,high,same_region,1,0,90.98882231,0,legitimate
302.6049105,transfer,night,1,0,1,normal,low,same_region,1,0,131.8970986,0,legitimate
134.9491508,cash-in,morning,1,0,1,normal,low,same_region,1,0,312.9054983,0,legitimate
87.90937398,transfer,night,0,1,0,normal,low,same_region,0,0,158.1649301,0,legitimate
212.5783012,cash-in,afternoon,0,0,0,immediate,low,same_region,1,1,209.5175916,0,legitimate
71.44993079,cash-out,night,1,1,0,immediate,medium,same_region,1,0,390.3058853,0,legitimate
140.3897926,transfer,morning,0,0,1,normal,low,same_region,0,0,449.1524687,1,legitimate
332.7975037,cash-in,night,0,0,0,normal,low,same_region,1,0,174.0239937,0,legitimate
80.52879651,transfer,morning,0,0,0,normal,low,same_region,1,0,122.8886282,0,legitimate
147.8876394,cash-out,morning,0,1,0,normal,low,different_region,0,0,301.3682118,0,legitimate
214.8023538,transfer,night,0,1,0,normal,medium,same_region,0,1,529.0350598,0,legitimate
63.43275103,cash-in,night,0,0,1,normal,medium,same_region,0,0,420.4463993,0,legitimate
374.3135044,cash-in,night,1,1,1,normal,high,same_region,0,1,382.2651141,0,legitimate
294.426863,cash-in,afternoon,0,0,0,normal,low,different_region,0,0,288.793038,0,legitimate
244.5084428,cash-out,night,0,1,1,normal,low,same_region,0,1,383.0489704,0,legitimate
227.3670435,cash-in,afternoon,0,0,1,normal,low,same_region,1,0,219.5046751,0,legitimate
285.7641198,transfer,afternoon,0,0,1,normal,medium,same_region,0,0,27.77036358,0,legitimate
304.7098882,cash-in,morning,0,0,1,normal,high,same_region,0,0,678.6866071,0,legitimate
227.4689257,cash-in,night,0,0,0,normal,low,same_region,0,0,89.8479594,0,legitimate
208.6210106,transfer,afternoon,1,1,0,normal,low,same_region,0,0,252.6099045,0,legitimate
244.6986664,cash-out,night,0,0,0,normal,medium,same_region,1,0,448.1829867,0,legitimate
307.9895253,cash-in,night,0,0,1,normal,low,same_region,0,0,464.6954443,1,legitimate
260.5630449,cash-in,night,0,0,1,normal,low,different_region,0,1,707.0964147,0,legitimate
273.2041674,transfer,afternoon,0,1,1,immediate,medium,same_region,0,0,346.931577,0,legitimate
218.2518467,cash-in,morning,1,1,1,normal,medium,same_region,0,0,363.1841366,0,legitimate
221.646822,cash-in,morning,0,0,1,normal,low,different_region,0,0,162.6522042,0,legitimate
88.64106686,cash-in,morning,0,0,0,normal,low,different_region,0,0,741.9041521,0,sim_swap
325.6823869,cash-in,afternoon,1,0,0,normal,low,same_region,0,0,170.4738488,0,legitimate
58.2654348,transfer,night,0,0,1,normal,low,same_region,0,0,449.0712497,1,sim_swap
270.7834255,cash-out,morning,0,1,1,normal,low,same_region,0,0,410.976059,0,legitimate
251.9159522,cash-out,afternoon,0,0,1,normal,high,same_region,0,0,113.9075936,0,legitimate
231.3141931,cash-out,night,0,0,1,normal,high,different_region,0,0,38.56921287,0,legitimate
3302.891699,cash-in,night,0,0,0,normal,low,same_region,0,0,831.2645673,0,legitimate
49.62847832,cash-in,night,0,0,1,normal,medium,same_region,0,0,0.7565280361,0,legitimate
191.8452758,cash-in,afternoon,1,0,0,normal,low,different_region,0,0,170.8113546,0,legitimate
39.04380192,cash-in,afternoon,0,0,0,immediate,medium,same_region,1,0,1796.195739,0,legitimate
299.5432056,cash-out,night,0,0,0,normal,low,same_region,0,0,659.1460375,0,legitimate
197.6363523,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,249.3441631,0,legitimate
135.0442882,cash-in,afternoon,0,0,0,immediate,high,different_region,0,0,144.8069784,0,legitimate
270.8842381,cash-in,morning,0,0,0,normal,high,same_region,1,0,254.44149,0,legitimate
305.3008182,cash-out,night,0,0,1,normal,medium,same_region,1,0,310.7868874,0,legitimate
1998.976575,cash-in,night,0,1,0,normal,medium,same_region,0,0,370.4916926,0,legitimate
1247.445753,cash-in,morning,0,0,1,normal,low,same_region,0,0,221.4019755,0,legitimate
289.8692335,cash-in,night,0,0,1,normal,medium,same_region,0,0,267.0666631,0,legitimate
301.9475133,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,548.3579007,0,legitimate
960.9226668,cash-out,afternoon,0,0,0,normal,low,same_region,1,0,410.1695175,0,legitimate
871.7547735,transfer,morning,0,0,0,normal,medium,different_region,1,0,15.69089684,0,legitimate
321.1386554,cash-in,afternoon,1,0,1,normal,low,different_region,0,0,296.4798993,0,legitimate
98.18734701,transfer,morning,0,0,1,normal,high,same_region,0,0,315.3558598,0,sim_swap
329.7766574,cash-in,morning,0,0,1,normal,medium,same_region,0,0,61.92624005,0,legitimate
226.4552826,cash-out,night,0,0,0,normal,low,same_region,1,0,135.8246114,0,legitimate
155.1812508,cash-in,night,0,1,0,normal,medium,same_region,0,0,306.1528928,0,legitimate
304.9032328,transfer,afternoon,0,0,0,normal,low,same_region,0,0,385.0956004,0,legitimate
759.9780923,cash-in,morning,0,0,1,normal,low,same_region,1,1,282.7288595,0,legitimate
177.9672172,cash-in,morning,0,1,0,normal,low,same_region,1,0,239.1749874,0,legitimate
152.7252211,cash-out,night,0,0,0,normal,low,same_region,1,0,498.607103,1,legitimate
107.6506546,transfer,night,0,0,0,normal,medium,same_region,0,0,145.5650139,0,identity_theft
1103.529569,transfer,night,0,1,1,normal,medium,same_region,0,1,210.1411919,0,legitimate
503.3042158,cash-in,night,0,0,1,normal,low,same_region,0,1,383.1727723,0,legitimate
181.4139198,cash-out,night,0,0,1,immediate,low,same_region,0,0,537.220535,0,legitimate
1789.734256,cash-in,night,1,1,0,normal,medium,same_region,1,0,139.7389326,0,legitimate
146.7937921,cash-in,night,1,1,1,normal,low,same_region,0,1,720.3850786,0,legitimate
243.1569999,transfer,morning,1,1,1,immediate,low,different_region,0,0,362.2570233,0,legitimate
1388.861825,transfer,morning,1,1,0,normal,low,same_region,0,0,243.0813384,0,legitimate
161.2656137,cash-in,morning,0,0,0,normal,medium,same_region,1,1,710.4889341,0,legitimate
744.2508791,cash-out,afternoon,0,0,0,normal,low,different_region,0,0,193.8952013,0,legitimate
76.15208984,cash-in,night,0,1,1,normal,medium,same_region,0,0,348.9453234,0,legitimate
294.2955692,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,26.76219122,0,legitimate
214.5961634,cash-out,morning,0,1,0,normal,low,same_region,0,0,262.49028,0,legitimate
288.1284201,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,231.5601724,0,legitimate
93.17518464,cash-in,afternoon,1,1,0,normal,low,same_region,0,0,164.7820261,0,legitimate
349.9775671,cash-in,afternoon,0,1,1,normal,low,different_region,0,0,1262.321528,0,legitimate
175.2177926,cash-in,afternoon,1,0,1,normal,medium,same_region,0,0,188.0429115,0,legitimate
503.1269868,cash-out,morning,0,1,1,immediate,low,same_region,1,0,74.94068466,0,legitimate
101.1302779,transfer,afternoon,0,1,1,normal,low,same_region,0,0,400.0089465,0,legitimate
785.3108571,cash-in,afternoon,0,0,0,normal,medium,same_region,1,1,47.30280656,0,legitimate
369.2370613,cash-out,afternoon,1,0,0,immediate,high,same_region,1,0,308.8021225,0,legitimate
413.2929622,cash-in,night,0,0,1,normal,low,same_region,1,1,185.4182889,0,legitimate
170.3673612,cash-in,night,1,0,0,normal,low,same_region,0,0,272.1987417,0,legitimate
280.0693688,cash-in,afternoon,1,1,1,normal,low,same_region,0,0,51.12312205,0,legitimate
628.1689222,transfer,night,1,1,1,normal,low,same_region,0,0,288.1574685,0,legitimate
71.49931331,cash-in,afternoon,0,0,0,normal,low,same_region,1,0,810.4070444,0,sim_swap
1428.518904,cash-in,night,1,0,1,normal,high,same_region,0,0,256.8398526,0,legitimate
234.4427597,cash-in,afternoon,0,1,1,normal,high,different_region,0,0,167.3655368,0,legitimate
38.48533386,cash-out,morning,0,0,0,normal,low,same_region,0,0,75.78365713,0,legitimate
90.0612945,cash-out,morning,0,1,0,normal,medium,different_region,0,0,248.8409148,0,legitimate
4.66812229,cash-out,night,0,1,1,normal,high,same_region,1,0,211.1911476,0,legitimate
443.7663149,cash-in,night,0,1,0,normal,medium,same_region,1,0,835.0660575,0,legitimate
193.2504513,cash-in,afternoon,1,1,0,normal,low,same_region,0,0,304.0469574,0,legitimate
89.78412568,transfer,night,0,0,0,normal,high,same_region,1,0,206.8383134,0,legitimate
80.03401964,transfer,night,1,1,0,normal,low,same_region,0,1,347.601502,0,identity_theft
196.2779868,cash-in,night,0,0,0,normal,medium,same_region,0,0,724.9081263,0,legitimate
328.3496302,cash-out,morning,0,0,1,normal,medium,same_region,1,0,56.13703551,0,social_engineering
174.7624284,cash-in,afternoon,1,0,0,normal,low,same_region,1,0,284.0300591,0,legitimate
84.09780139,cash-in,morning,0,1,0,immediate,low,same_region,0,0,143.7964492,0,legitimate
71.6996892,cash-in,night,0,0,1,normal,low,same_region,0,0,116.1717996,0,legitimate
219.7540439,cash-in,night,0,1,0,normal,high,same_region,0,0,233.5201876,0,legitimate
148.9316465,cash-in,night,0,0,1,normal,high,same_region,0,0,41.79987669,0,identity_theft
378.3572454,transfer,afternoon,0,0,0,normal,low,same_region,0,0,285.7551518,1,legitimate
76.46927348,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,495.4008457,0,social_engineering
395.4536461,cash-in,night,0,0,1,normal,low,same_region,0,0,293.3340529,0,legitimate
197.4166973,cash-in,night,0,0,0,normal,medium,same_region,0,0,309.1675033,0,legitimate
509.4937337,cash-in,morning,0,0,1,normal,medium,same_region,1,1,191.3218934,0,legitimate
58.69633153,cash-in,night,0,0,1,normal,low,same_region,0,0,428.6275346,0,legitimate
82.91499408,cash-out,afternoon,1,0,0,normal,low,same_region,1,1,203.5301433,0,legitimate
588.7469223,transfer,afternoon,0,1,1,normal,low,same_region,1,0,1518.314232,1,legitimate
110.5190883,cash-in,night,0,0,1,normal,low,same_region,0,1,336.929608,0,legitimate
184.4026863,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
987.4288233,cash-in,night,0,1,0,normal,low,same_region,1,0,47.37806171,0,legitimate
416.0938427,cash-out,morning,1,0,0,normal,high,same_region,1,1,362.6291223,0,legitimate
307.4089303,cash-out,afternoon,1,1,0,normal,low,same_region,1,0,321.9009463,0,legitimate
558.2142481,cash-in,afternoon,0,0,0,normal,medium,same_region,1,0,375.7759486,0,legitimate
497.4319944,cash-out,afternoon,0,1,1,immediate,medium,same_region,0,0,73.66087156,0,legitimate
104.5859507,cash-in,morning,0,0,0,normal,low,same_region,1,0,142.2986258,0,legitimate
238.3678947,cash-in,morning,0,0,0,normal,low,different_region,0,0,370.5582085,0,legitimate
94.5766726,cash-out,night,0,0,0,normal,medium,same_region,0,0,129.3446229,0,legitimate
734.226856,cash-in,morning,0,0,0,normal,high,same_region,0,0,445.0400314,0,legitimate
255.4963701,transfer,morning,1,0,1,normal,medium,same_region,0,0,124.558514,0,identity_theft
131.2477775,transfer,morning,0,1,0,normal,medium,same_region,0,1,278.0386651,0,legitimate
347.5232065,cash-in,night,1,1,0,immediate,medium,same_region,0,0,184.8980382,0,legitimate
172.1857263,cash-out,night,0,0,0,normal,low,same_region,0,0,294.7024907,0,legitimate
404.9234557,cash-in,morning,0,1,0,normal,low,same_region,0,0,46.2680629,0,legitimate
460.1104634,cash-in,morning,0,0,0,normal,high,same_region,0,0,603.9786856,1,legitimate
628.6646957,cash-out,night,0,0,0,immediate,low,same_region,0,0,79.96413365,0,legitimate
310.1814918,cash-in,morning,0,1,0,normal,high,same_region,0,0,701.949719,0,social_engineering
885.4209308,transfer,morning,0,0,0,normal,medium,same_region,0,0,369.7421489,0,legitimate
60.7859363,cash-out,night,1,0,1,normal,medium,same_region,1,0,185.7506397,0,legitimate
1540.752711,transfer,night,1,0,1,normal,low,same_region,0,0,549.0545455,0,legitimate
240.0772063,cash-out,night,0,0,1,normal,medium,same_region,0,0,59.92803503,0,legitimate
780.381497,cash-out,night,0,0,1,normal,medium,same_region,1,0,37.10926286,0,legitimate
331.752617,transfer,night,1,0,1,normal,medium,different_region,0,1,241.0465077,0,legitimate
183.2476483,cash-out,morning,1,0,0,normal,low,same_region,0,0,22.92066053,0,legitimate
135.0595681,transfer,night,1,0,0,normal,low,same_region,0,0,294.5511098,0,legitimate
313.9118395,cash-in,afternoon,0,0,1,immediate,low,same_region,0,0,357.741135,0,legitimate
56.97791308,cash-in,morning,1,1,0,normal,high,same_region,0,0,62.20815205,0,legitimate
186.290023,transfer,night,0,0,0,normal,low,same_region,0,0,332.2342936,0,legitimate
77.34125952,cash-in,night,1,0,0,normal,high,different_region,0,0,49.27078102,0,legitimate
123.8760645,cash-in,morning,0,0,0,normal,low,different_region,0,0,261.9111614,0,legitimate
